phage,status,source,seq_len
nc_042094,not_found,none,0
nc_042095,not_found,none,0
nc_042096,not_found,none,0
nc_042097,not_found,none,0
nc_042098,not_found,none,0
nc_042099,not_found,none,0
nc_042100,not_found,none,0
nc_042101,not_found,none,0
nc_042105,not_found,none,0
nc_042106,not_found,none,0
nc_042107,not_found,none,0
nc_042108,not_found,none,0
nc_042109,not_found,none,0
nc_042110,not_found,none,0
nc_042111,not_found,none,0
nc_042112,not_found,none,0
nc_042113,not_found,none,0
nc_042115,not_found,none,0
nc_042117,not_found,none,0
nc_042118,not_found,none,0
nc_042119,not_found,none,0
nc_042120,not_found,none,0
nc_042122,not_found,none,0
nc_042123,not_found,none,0
nc_042124,not_found,none,0
nc_042125,not_found,none,0
nc_042126,not_found,none,0
nc_042127,not_found,none,0
nc_042128,not_found,none,0
nc_042129,not_found,none,0
nc_042130,not_found,none,0
nc_042131,not_found,none,0
nc_042132,not_found,none,0
nc_042133,not_found,none,0
nc_042134,not_found,none,0
nc_042136,not_found,none,0
nc_042137,not_found,none,0
nc_042139,not_found,none,0
nc_042140,not_found,none,0
nc_042308,not_found,none,0
nc_042309,not_found,none,0
nc_042310,not_found,none,0
nc_042311,not_found,none,0
nc_042312,not_found,none,0
nc_042313,not_found,none,0
nc_042314,not_found,none,0
nc_042315,not_found,none,0
nc_042316,not_found,none,0
nc_042317,not_found,none,0
nc_042318,not_found,none,0
nc_042319,not_found,none,0
nc_042320,not_found,none,0
nc_042321,not_found,none,0
nc_042322,not_found,none,0
nc_042323,not_found,none,0
nc_042324,not_found,none,0
nc_042325,not_found,none,0
nc_042326,not_found,none,0
nc_042327,not_found,none,0
nc_042328,not_found,none,0
nc_042329,not_found,none,0
nc_042330,not_found,none,0
nc_042331,not_found,none,0
nc_042332,not_found,none,0
nc_042333,not_found,none,0
nc_042334,not_found,none,0
nc_042335,not_found,none,0
nc_042336,not_found,none,0
nc_042337,not_found,none,0
nc_042338,not_found,none,0
nc_042339,not_found,none,0
nc_042340,not_found,none,0
nc_042341,not_found,none,0
nc_042342,not_found,none,0
nc_042343,not_found,none,0
nc_042344,not_found,none,0
nc_042345,not_found,none,0
nc_042348,not_found,none,0
nc_042349,not_found,none,0
nc_042350,not_found,none,0
nc_042351,not_found,none,0
nc_042352,not_found,none,0
nc_042354,not_found,none,0
nc_042355,not_found,none,0
nc_042564,not_found,none,0
nc_043027,not_found,none,0
nc_043028,not_found,none,0
nc_043469,not_found,none,0
nc_043767,not_found,none,0
nz_acsj01000012,not_found,none,0
nz_acsj01000013,not_found,none,0
nz_acsj01000014,not_found,none,0
nz_acsj01000015,not_found,none,0
nz_acsj01000016,not_found,none,0
nz_acsj01000017,not_found,none,0
nz_acsj01000018,not_found,none,0
nz_acsj01000019,not_found,none,0
pg-2021_1,not_found,none,0
pg-2021_10,not_found,none,0
pg-2021_12,not_found,none,0
pg-2021_14,not_found,none,0
pg-2021_15,not_found,none,0
pg-2021_16,not_found,none,0
pg-2021_17,not_found,none,0
pg-2021_18,not_found,none,0
pg-2021_19,not_found,none,0
pg-2021_2,not_found,none,0
pg-2021_22,not_found,none,0
pg-2021_23,not_found,none,0
pg-2021_27,not_found,none,0
pg-2021_29,not_found,none,0
pg-2021_31,not_found,none,0
pg-2021_33,not_found,none,0
pg-2021_35,not_found,none,0
pg-2021_38,not_found,none,0
pg-2021_4,not_found,none,0
pg-2021_40,not_found,none,0
pg-2021_41,not_found,none,0
pg-2021_43,not_found,none,0
pg-2021_46,not_found,none,0
pg-2021_47,not_found,none,0
pg-2021_5,not_found,none,0
pg-2021_64,not_found,none,0
pg-2021_67,not_found,none,0
pg-2021_68,not_found,none,0
pg-2021_74,not_found,none,0
pg-2021_76,not_found,none,0
pg-2021_8,not_found,none,0
pg-2021_84,not_found,none,0
pg-2021_86,not_found,none,0
pg-2021_87,not_found,none,0
pg-2021_88,not_found,none,0
pg-2021_89,not_found,none,0
pg-2021_9,not_found,none,0
pg-2021_90,not_found,none,0
pg-2021_93,not_found,none,0
u28974,not_found,none,0
u38906,not_found,none,0
x96987,not_found,none,0
x98106,not_found,none,0
x99260,not_found,none,0
y13918,not_found,none,0
