,phage,host,label,source,k3dist,k6dist,GCdiff,Homology,genus,gram_pos,aerobic,anaerobic,facultative,coccus,bacillus,spiral,motile,phylum_firmicutes,phylum_proteobacteria,phylum_actinobacteria,phylum_bacteroidetes,phylum_cyanobacteria,phylum_chlamydiae
117,mg592432.1,aliivibrio fischeri,0,vhi,0.226275584348305,0.277433583044838,2.68776123340688,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,mg592433.1,aliivibrio fischeri,0,vhi,0.144289393779591,0.253745862951169,7.81894090289956,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,mg592434.1,aliivibrio fischeri,0,vhi,0.0755570253986175,0.202261969740261,3.36522969505378,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,mg592435.1,aliivibrio fischeri,0,vhi,0.208032530109795,0.259707643365885,1.97587458622752,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,mg592436.1,aliivibrio fischeri,0,vhi,0.32321138004458,0.319557304105764,5.80412894971434,1.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,mg592437.1,aliivibrio fischeri,0,vhi,0.326212538177605,0.408424016728261,2.82646313349753,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,mg592438.1,aliivibrio fischeri,0,vhi,0.0702117881334122,0.217722482983011,4.30211980584375,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,mg592439.1,aliivibrio fischeri,0,vhi,0.0953475505546266,0.218165037835295,4.12189674939198,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,mg592440.1,aliivibrio fischeri,0,vhi,0.358752385955368,0.41593511078584,4.3781690540675,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,mg592441.1,aliivibrio fischeri,0,vhi,0.397906953818419,0.365612412866843,-1.61727251748414,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,mg592442.1,aliivibrio fischeri,0,vhi,0.113435513723623,0.23654828321921,3.83623881160715,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,mg592443.1,aliivibrio fischeri,0,vhi,0.323482770179702,0.319631130246195,5.79657910353241,1.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,mg592444.1,aliivibrio fischeri,0,vhi,0.0866161652477496,0.21622673992232,3.58885553453723,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,mg592445.1,aliivibrio fischeri,0,vhi,0.323304251584026,0.319508242436021,5.80659745181102,1.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,mg592446.1,aliivibrio fischeri,0,vhi,0.359543159612436,0.416181991488224,4.3781690540675,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,mg592447.1,aliivibrio fischeri,0,vhi,0.269184528645238,0.30036460851841,10.4425547648886,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,mg592448.1,aliivibrio fischeri,0,vhi,0.0995650280434552,0.212599132607844,4.35668095417109,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,mg592449.1,aliivibrio fischeri,0,vhi,0.324238025533634,0.320594776628215,5.81958177026863,1.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,mg592450.1,aliivibrio fischeri,0,vhi,0.107472437945518,0.238723093142279,3.65578410323221,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,mg592451.1,aliivibrio fischeri,0,vhi,0.0767335626274114,0.174706965316071,5.33637650128647,1.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,mg592452.1,aliivibrio fischeri,0,vhi,0.0833319150220214,0.196139822096171,3.89046915639147,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,mg592453.1,aliivibrio fischeri,0,vhi,0.271630146925724,0.302012474687419,10.4261137027656,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,mg592454.1,aliivibrio fischeri,0,vhi,0.097123649152831,0.220469343511011,3.82934223319094,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,mg592455.1,aliivibrio fischeri,0,vhi,0.314775078237823,0.391585803018926,2.23756493971438,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,mg592456.1,aliivibrio fischeri,0,vhi,0.221506433087835,0.257194271925839,3.46006502384672,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,mg592457.1,aliivibrio fischeri,0,vhi,0.125587384941624,0.24620299496659,4.04341107736114,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,mg592458.1,aliivibrio fischeri,0,vhi,0.168863079081752,0.224841755589323,-0.245068580842826,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,mg592459.1,aliivibrio fischeri,0,vhi,0.236453062686277,0.269045342020538,-1.85022867558339,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,mg592460.1,aliivibrio fischeri,0,vhi,0.114581404688257,0.23613882626227,3.7863327284573,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,mg592461.1,aliivibrio fischeri,0,vhi,0.0552168527232613,0.161429227319102,5.23903505335961,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,mg592462.1,aliivibrio fischeri,0,vhi,0.0548425172306682,0.163793780201366,5.16623388665968,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,mg592463.1,aliivibrio fischeri,0,vhi,0.489940992172363,0.424035034395316,9.82902362860283,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,mg592464.1,aliivibrio fischeri,0,vhi,0.469081854466646,0.407182552071462,9.60763348537576,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,mg592465.1,aliivibrio fischeri,0,vhi,0.0935746601896112,0.214137342380147,3.56638786586202,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,mg592466.1,aliivibrio fischeri,0,vhi,0.0781046800282322,0.209263156184462,3.81376829217732,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,mg592467.1,aliivibrio fischeri,0,vhi,0.0768687467359749,0.174820186130516,5.33442680348963,1.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,mg592468.1,aliivibrio fischeri,0,vhi,0.0767870806677721,0.174783496456582,5.33247710569278,1.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,mg592469.1,aliivibrio fischeri,0,vhi,0.331390255641699,0.408236010546629,2.86382938963036,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,mg592470.1,aliivibrio fischeri,0,vhi,0.380829720366514,0.321737272507741,3.64305268498342,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,mg592471.1,aliivibrio fischeri,0,vhi,0.469151479951058,0.407206730057654,9.60429185365699,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,mg592472.1,aliivibrio fischeri,0,vhi,0.0501033677760401,0.159260138438616,5.45290855585007,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,mg592473.1,aliivibrio fischeri,0,vhi,0.266648536961574,0.284805349157357,-1.59403350781087,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,mg592474.1,aliivibrio fischeri,0,vhi,0.334439521900141,0.413105656352991,2.77193844788102,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,mg592475.1,aliivibrio fischeri,0,vhi,0.484196273123555,0.417777137999011,9.68181494414113,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,mg592476.1,aliivibrio fischeri,0,vhi,0.480962941124029,0.41866015423422,9.79765620312943,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,mg592477.1,aliivibrio fischeri,0,vhi,0.0886302980619793,0.209879723646818,3.85590888482701,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,mg592478.1,aliivibrio fischeri,0,vhi,0.0774214057719158,0.207128878872648,3.84712632805248,1.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,mg592480.1,aliivibrio fischeri,0,vhi,0.335146966733681,0.413246642032668,2.75279419594267,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,mg592482.1,aliivibrio fischeri,0,vhi,0.11354599033567,0.236684664228098,3.83897224698875,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,mg592483.1,aliivibrio fischeri,0,vhi,0.116712039654562,0.234502776987297,3.96961031191609,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,mg592484.1,aliivibrio fischeri,0,vhi,0.104583964628738,0.236088587639979,4.62186290559797,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,mg592486.1,aliivibrio fischeri,0,vhi,0.0952156958080504,0.21760252336973,4.12997141947239,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,mg592487.1,aliivibrio fischeri,0,vhi,0.0646883586875172,0.211813272091112,4.39018970610609,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,mg592488.1,aliivibrio fischeri,0,vhi,0.101453255661251,0.230072183740807,4.27186495311011,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,mg592490.1,aliivibrio fischeri,0,vhi,0.11773507783432,0.24321482554952,3.73030400175725,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,mg592492.1,aliivibrio fischeri,0,vhi,0.478379177183519,0.415010277034434,9.84289963001758,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,mg592494.1,aliivibrio fischeri,0,vhi,0.0926937240770092,0.222010736920365,3.19674826763241,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,mg592495.1,aliivibrio fischeri,0,vhi,0.464475274839707,0.390677299599497,0.733146163126321,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,mg592496.1,aliivibrio fischeri,0,vhi,0.103853245784869,0.219975365257434,4.67168479095019,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,mg592498.1,aliivibrio fischeri,0,vhi,0.0805102509049649,0.198687619438792,9.34423481049996,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,mg592499.1,aliivibrio fischeri,0,vhi,0.0510938000691429,0.162888161797592,4.56859415892337,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,mg592500.1,aliivibrio fischeri,0,vhi,0.356761579805208,0.414791188793698,4.40117256396595,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,mg592501.1,aliivibrio fischeri,0,vhi,0.0920962204458602,0.232097080351749,3.34471473129207,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,mg592502.1,aliivibrio fischeri,0,vhi,0.122378404174534,0.239765143520167,3.88573061615494,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,mg592503.1,aliivibrio fischeri,0,vhi,0.116731690330811,0.225629719297509,4.25237092631026,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,mg592504.1,aliivibrio fischeri,0,vhi,0.115853280094433,0.235414204988347,3.94617042311318,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,mg592505.1,aliivibrio fischeri,0,vhi,0.115526382187333,0.244105092164364,4.0031423955427,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,mg592506.1,aliivibrio fischeri,0,vhi,0.0760884745026661,0.218723809663033,3.59201009674418,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,mg592507.1,aliivibrio fischeri,0,vhi,0.0691702713384075,0.189340861891326,6.99067926454604,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,mg592508.1,aliivibrio fischeri,0,vhi,0.0816015705600895,0.224399694128132,3.45707348902238,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,mg592509.1,aliivibrio fischeri,0,vhi,0.107023747875599,0.243611226473591,6.8452572817941,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,mg592511.1,aliivibrio fischeri,0,vhi,0.387581950021532,0.382667464523033,9.06944802488054,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,mg592512.1,aliivibrio fischeri,0,vhi,0.314016782332451,0.38993149261427,2.20360549673723,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,mg592513.1,aliivibrio fischeri,0,vhi,0.0691702713384075,0.189340861891326,6.99067926454604,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,mg592514.1,aliivibrio fischeri,0,vhi,0.0928446275589053,0.22229387756352,3.19450243925861,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,mg592515.1,aliivibrio fischeri,0,vhi,0.0923194127773506,0.217721843765191,3.68065835035145,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,mg592516.1,aliivibrio fischeri,0,vhi,0.117831260284495,0.234008755943761,3.86021051311742,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,mg592517.1,aliivibrio fischeri,0,vhi,0.0979286993697567,0.234388140194465,3.49451205958913,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,mg592518.1,aliivibrio fischeri,0,vhi,0.0800638948911357,0.198327346923016,3.79368436302449,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,mg592519.1,aliivibrio fischeri,0,vhi,0.346014905594437,0.306616753232581,4.1535377332687,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,mg592520.1,aliivibrio fischeri,0,vhi,0.10283478617148,0.209847634159801,5.42151942167731,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,mg592521.1,aliivibrio fischeri,0,vhi,0.346579229914785,0.306850699421738,4.15108103265958,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,mg592522.1,aliivibrio fischeri,0,vhi,0.0797032833159326,0.199847748141645,3.25406418322011,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,mg592523.1,aliivibrio fischeri,0,vhi,0.173594730960081,0.283942895083728,5.04786810768264,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,mg592524.1,aliivibrio fischeri,0,vhi,0.0691702713384075,0.189340861891326,6.99067926454604,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,mg592525.1,aliivibrio fischeri,0,vhi,0.118635745479543,0.23474815358624,3.96713617461923,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,mg592526.1,aliivibrio fischeri,0,vhi,0.0541820521910023,0.16052720202181,5.66613094765033,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,mg592527.1,aliivibrio fischeri,0,vhi,0.0690294630778613,0.189333189188669,6.99384211997192,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,mg592528.1,aliivibrio fischeri,0,vhi,0.473848814409437,0.411667117191958,9.70183108709646,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,mg592529.1,aliivibrio fischeri,0,vhi,0.3667140260299,0.349539625939685,-1.27274708978909,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,mg592530.1,aliivibrio fischeri,0,vhi,0.117761747478722,0.233954324068625,3.85753385358851,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,mg592531.1,aliivibrio fischeri,0,vhi,0.0575076862152473,0.166930306160787,5.07523664210893,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,mg592532.1,aliivibrio fischeri,0,vhi,0.116041757457959,0.232694544119872,4.03683781748963,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,mg592533.1,aliivibrio fischeri,0,vhi,0.162779748192344,0.301400566000585,7.01493125649207,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,mg592534.1,aliivibrio fischeri,0,vhi,0.115467657974726,0.241005416045195,4.09526675383682,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,mg592535.1,aliivibrio fischeri,0,vhi,0.107785586524732,0.234631018634126,3.60249925881014,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,mg592536.1,aliivibrio fischeri,0,vhi,0.308220062327947,0.295851067602223,3.98797370402437,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,mg592537.1,aliivibrio fischeri,0,vhi,0.496995387119452,0.430188098445348,-0.256551985696532,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,mg592538.1,aliivibrio fischeri,0,vhi,0.476431624077029,0.416614212982571,9.77163281894065,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,mg592539.1,aliivibrio fischeri,0,vhi,0.117720424374063,0.243162560957854,3.73030400175725,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,mg592540.1,aliivibrio fischeri,0,vhi,0.0824794810739428,0.202661978678826,3.80550419907679,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,mg592541.1,aliivibrio fischeri,0,vhi,0.0515541769620203,0.166118873538609,4.99664082128196,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,mg592542.1,aliivibrio fischeri,0,vhi,0.0543401096897222,0.159248516544098,5.56055376008862,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,mg592543.1,aliivibrio fischeri,0,vhi,0.111828752617961,0.240505459693206,3.98097437623618,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,mg592544.1,aliivibrio fischeri,0,vhi,0.0835825986382432,0.213944923285676,3.16284495306805,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,mg592545.1,aliivibrio fischeri,0,vhi,0.0805792587581193,0.220109427559472,2.89609228227636,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,mg592546.1,aliivibrio fischeri,0,vhi,0.0888906355375631,0.225079542527029,6.72930688890444,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,mg592547.1,aliivibrio fischeri,0,vhi,0.0473056456258357,0.162778476894891,4.42523677707966,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,mg592548.1,aliivibrio fischeri,0,vhi,0.124024925762087,0.230746501566246,3.77529927291685,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,mg592549.1,aliivibrio fischeri,0,vhi,0.0913315713180794,0.190603308540977,5.0635070936042,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,mg592550.1,aliivibrio fischeri,0,vhi,0.0805609118547206,0.187899106100422,4.84062153578027,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,mg592551.1,aliivibrio fischeri,0,vhi,0.242245143735138,0.267332870010326,7.09169881303691,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,mg592552.1,aliivibrio fischeri,0,vhi,0.0880068965280733,0.21079846801351,3.83017561215806,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,mg592553.1,aliivibrio fischeri,0,vhi,0.400130572201784,0.370228072127047,-1.02614219597361,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,mg592554.1,aliivibrio fischeri,0,vhi,0.311853970647764,0.299358992736762,4.03023753107179,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,mg592559.1,aliivibrio fischeri,0,vhi,0.104836772895016,0.233086395427424,3.84449081235132,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,mg592560.1,aliivibrio fischeri,0,vhi,0.159993432396224,0.298689003882138,6.98231791467999,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,mg592561.1,aliivibrio fischeri,0,vhi,0.0563790461402892,0.155681342302309,5.24400540498334,0.0,aliivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
